Cube ID,Timestamp,Temperature Layer A,Temperature Layer B,Humidity Layer A,Humidity Layer B
44,480469,,,,10.07
96,480473,,,,7.44
30,480479,,,,10.16
51,480481,,,,8.81
58,480481,,,,9.09
46,480485,,,,7.93
88,480492,,,,8.71
21,480495,,,,9.07
16,490958,,,,7.29
75,540046,,,,9.98
24,540210,,,8.89,
25,540298,,,9.29,
95,540392,,,,10.25
9,540445,,,,8.41
50,540463,,,8.88,
15,551488,,,10.72,
92,551491,,,9.36,
5,551502,,,7.9,
81,551515,,,,8.1
85,551526,,,8.49,
81,551553,,,9.22,
99,551555,,,,11.09
66,551559,,,,11.38
67,551583,,,,10.14
28,551591,,,,9.85
13,551591,,,,11.0
26,551592,,,,7.97
69,551600,,,9.19,
70,551613,,,9.38,
72,551625,,,,8.47
8,551679,,,,7.79
82,551686,,,,10.07
85,551686,,,,10.44
93,551693,,,7.95,
4,551696,,,8.61,
47,551698,,,,8.77
11,551698,,,8.79,
6,551713,,,,8.57
76,551723,,,,7.64
65,551731,,,9.69,
99,551732,,,9.03,
97,551752,,,,9.63
17,551754,,,8.74,
36,551754,,,,8.78
24,551755,,,,11.18
18,551756,,,,8.37
68,551757,,,,9.04
90,551758,,,,10.75
79,551759,,,9.12,
84,551768,,,8.78,
70,551775,,,,9.0
83,551780,,,8.61,
31,551792,,,9.66,
87,551809,,,7.45,
94,551813,,,9.8,
91,551816,,,,11.59
16,551821,,,7.24,
57,551828,,,,8.26
48,551862,,,9.6,
96,551862,,,8.65,
32,551864,,,9.51,
14,551885,,,8.76,
17,551902,,,,10.54
42,551904,,,8.42,
56,551911,,,7.89,
34,551932,,,,10.32
30,551932,,,10.62,
37,551948,,,9.38,
73,551958,,,9.38,
34,551959,,,10.45,
78,551968,,,,9.29
39,551978,,,,9.01
1,551979,,,8.52,
9,563479,,,8.37,
4,563485,,,,9.11
62,563485,,,8.56,
94,563489,,,,8.68
89,563491,,,8.86,
21,563497,,,10.32,
33,563505,,,,9.26
32,563510,,,,10.76
54,563513,,,,8.62
12,563513,,,7.92,
72,563516,,,9.28,
43,563521,,,9.21,
0,563533,,,7.67,
13,563534,,,8.46,
35,563536,,,8.7,
31,563537,,,,9.71
3,563537,,,,9.12
49,563541,,,9.48,
10,563545,,,,9.62
58,563553,,,10.31,
75,563560,,,9.67,
23,563561,,,6.95,
57,563562,,,9.08,
47,563574,,,8.24,
49,563578,,,,9.93
10,563582,,,8.69,
54,563588,,,9.16,
77,563591,,,7.95,
68,563600,,,9.72,
55,563604,,,,8.83
14,563619,,,,7.73
80,563636,,,,9.6
61,563637,,,8.91,
92,563643,,,,9.78
2,563649,,,,8.25
97,563654,,,8.35,
3,563658,,,10.14,
7,563669,,,8.31,
37,563673,,,,8.27
60,563674,,,10.89,
74,563680,,,,11.17
39,563688,,,8.05,
93,563701,,,,9.59
15,563703,,,,10.37
83,563704,,,,8.4
35,563705,,,,11.19
87,563708,,,,6.99
38,563715,,,7.9,
95,563716,,,10.07,
88,563726,,,10.97,
86,563727,,,,8.58
63,563741,,,9.57,
18,563752,,,8.04,
27,563754,,,,10.24
23,563758,,,,8.65
74,563759,,,10.56,
64,563759,,,,11.68
52,563761,,,,9.28
51,563763,,,8.61,
89,563775,,,,10.28
38,563780,,,,9.74
52,563785,,,9.63,
73,563786,,,,8.55
44,563789,,,8.7,
98,563795,,,10.3,
59,563800,,,,9.35
41,563801,,,8.56,
6,563803,,,8.36,
56,563803,,,,7.88
79,563804,,,,8.62
36,563818,,,10.15,
84,563821,,,,8.72
82,563826,,,8.94,
48,563828,,,,8.74
0,563839,,,,9.66
11,563846,,,,9.65
77,563857,,,,9.84
45,563859,,,,9.48
67,563859,,,10.43,
28,563864,,,10.44,
40,563897,,,,9.71
53,563897,,,8.18,
66,563901,,,9.62,
43,563903,,,,7.72
78,563911,,,10.18,
69,563911,,,,9.56
40,563915,,,9.33,
25,563920,,,,10.48
63,563920,,,,8.64
12,563924,,,,10.59
22,563935,,,,11.45
8,563937,,,9.51,
33,563941,,,9.5,
2,563944,,,8.73,
76,563946,,,9.08,
41,563962,,,,7.9
90,563966,,,11.31,
22,563967,,,9.87,
29,563971,,,,9.25
65,563976,,,,11.09
7,576045,,,,10.01
5,576056,,,,8.1
61,576064,,,,8.89
45,576065,,,9.11,
71,576072,,,,8.16
19,576094,,,9.15,
1,576111,,,,8.82
60,576135,,,,8.51
51,576147,,,,10.42
27,576156,,,9.57,
50,576178,,,,8.9
96,576182,,,,7.68
21,576215,,,,10.01
62,576233,,,,9.01
64,576257,,,8.63,
29,576261,,,9.2,
59,576287,,,8.62,
86,576287,,,8.0,
44,576307,,,,7.4
88,576321,,,,8.51
80,576338,,,8.75,
58,576349,,,,7.97
42,576375,,,,7.81
30,576377,,,,10.17
53,576379,,,,8.05
55,576389,,,8.26,
71,576396,,,7.97,
26,576403,,,7.33,
98,576412,,,,9.91
19,576430,,,,8.96
91,576497,,,7.84,
16,589210,,,,9.76
50,630108,,,9.0,
25,630110,,,8.77,
95,630162,,,,10.77
24,630199,,,9.5,
75,630299,,,,8.93
9,630433,,,,10.72
67,643427,,,,8.31
31,643431,,,7.53,
15,643438,,,9.36,
1,643439,,,7.61,
93,643465,,,9.87,
11,643465,,,8.06,
36,643470,,,,9.4
66,643475,,,,9.38
57,643479,,,,7.32
72,643486,,,,9.69
16,643504,,,9.26,
70,643507,,,10.35,
99,643515,,,10.61,
96,643523,,,9.03,
76,643525,,,,6.82
34,643545,,,8.84,
70,643547,,,,8.27
94,643553,,,9.75,
18,643555,,,,9.82
24,643564,,,,9.68
81,643570,,,,7.7
37,643571,,,7.24,
42,643575,,,12.57,
68,643578,,,,10.21
17,643583,,,6.43,
90,643593,,,,9.04
97,643606,,,,8.69
26,643611,,,,7.57
47,643619,,,,7.84
34,643631,,,,9.4
78,643662,,,,10.96
5,643670,,,10.22,
82,643674,,,,11.1
73,643694,,,10.03,
4,643702,,,7.55,
99,643705,,,,8.99
6,643709,,,,11.75
83,643710,,,9.09,
30,643715,,,11.35,
13,643716,,,,8.41
8,643722,,,,7.73
91,643724,,,,9.9
92,643729,,,8.88,
85,643730,,,,10.02
48,643734,,,9.1,
56,643738,,,8.78,
17,643740,,,,9.53
14,643771,,,9.53,
28,643780,,,,8.15
81,643812,,,7.66,
69,643813,,,8.23,
79,643825,,,10.49,
84,643831,,,9.73,
85,643834,,,7.77,
65,643835,,,9.89,
87,643836,,,8.94,
32,643854,,,9.25,
39,643885,,,,8.4
39,657394,,,9.18,
31,657400,,,,8.48
45,657401,,,,10.12
3,657413,,,,9.72
60,657415,,,10.28,
33,657424,,,8.98,
10,657426,,,9.78,
69,657426,,,,7.93
67,657426,,,11.21,
98,657427,,,9.97,
77,657433,,,,8.3
41,657438,,,9.55,
38,657445,,,8.29,
22,657458,,,,8.08
89,657464,,,9.15,
56,657464,,,,8.5
63,657465,,,,9.57
38,657469,,,,7.57
29,657474,,,,8.74
3,657476,,,10.27,
82,657480,,,9.83,
94,657499,,,,9.21
83,657504,,,,6.69
12,657505,,,8.13,
33,657507,,,,9.09
35,657512,,,,9.09
89,657519,,,,8.94
52,657524,,,,7.99
57,657529,,,10.16,
43,657530,,,10.24,
72,657537,,,9.51,
59,657538,,,,8.9
90,657539,,,10.16,
76,657544,,,9.18,
0,657545,,,,9.25
10,657548,,,,6.94
74,657553,,,,10.11
54,657553,,,8.06,
58,657557,,,8.43,
93,657562,,,,8.63
22,657567,,,8.53,
80,657572,,,,11.02
27,657591,,,,8.43
78,657598,,,7.86,
75,657601,,,8.08,
35,657604,,,8.61,
43,657605,,,,9.32
40,657608,,,8.98,
53,657609,,,8.9,
84,657618,,,,8.98
66,657619,,,10.75,
65,657620,,,,11.12
41,657622,,,,8.87
0,657633,,,8.46,
48,657634,,,,9.76
68,657639,,,8.5,
18,657643,,,10.14,
97,657653,,,8.79,
8,657656,,,8.6,
28,657656,,,9.4,
47,657660,,,10.13,
44,657663,,,9.64,
64,657663,,,,10.19
51,657667,,,10.46,
37,657668,,,,9.52
88,657679,,,10.17,
49,657693,,,9.67,
25,657694,,,,11.03
6,657699,,,10.46,
40,657708,,,,9.4
61,657715,,,9.75,
32,657723,,,,8.46
36,657746,,,11.37,
12,657749,,,,10.02
74,657750,,,9.75,
14,657756,,,,7.97
4,657757,,,,9.18
54,657765,,,,6.32
9,657767,,,7.16,
21,657768,,,8.81,
23,657782,,,,9.63
79,657787,,,,8.82
55,657787,,,,11.57
15,657796,,,,9.24
73,657804,,,,10.31
49,657807,,,,8.21
52,657811,,,7.95,
2,657812,,,10.35,
2,657815,,,,10.16
77,657819,,,9.84,
92,657827,,,,8.94
95,657830,,,10.57,
86,657835,,,,9.43
23,657847,,,9.92,
7,657869,,,8.51,
63,657873,,,10.72,
87,657885,,,,10.08
11,657885,,,,12.01
62,657888,,,9.58,
13,657889,,,10.94,
61,672022,,,,10.62
53,672023,,,,10.03
58,672023,,,,9.05
19,672029,,,9.69,
80,672065,,,11.05,
27,672082,,,10.42,
5,672083,,,,8.96
44,672099,,,,7.63
21,672103,,,,10.12
26,672103,,,7.68,
55,672110,,,10.41,
51,672110,,,,9.66
29,672113,,,10.43,
50,672136,,,,10.11
91,672182,,,9.49,
71,672193,,,,7.66
7,672211,,,,8.37
86,672212,,,6.73,
88,672245,,,,8.07
42,672262,,,,8.21
60,672262,,,,10.8
59,672295,,,6.9,
45,672314,,,7.71,
71,672330,,,9.89,
30,672362,,,,10.09
98,672363,,,,8.86
19,672370,,,,9.54
64,672387,,,8.62,
62,672420,,,,9.34
1,672470,,,,7.86
96,672488,,,,7.72
16,687555,,,,8.62
50,720017,,,10.5,
24,720029,,,9.25,
95,720115,,,,9.54
46,720195,,,10.42,
9,720238,,,,9.35
75,720281,,,,9.87
25,720295,,,10.33,
46,720333,,,,9.23
8,735324,,,,10.46
5,735330,,,10.77,
81,735332,,,9.57,
34,735352,,,8.11,
97,735362,,,,9.53
90,735373,,,,10.56
42,735380,,,10.61,
69,735386,,,9.85,
6,735386,,,,9.82
83,735399,,,8.88,
24,735403,,,,8.72
32,735407,,,9.45,
39,735421,,,,8.91
57,735426,,,,8.27
16,735454,,,9.53,
73,735460,,,9.07,
4,735461,,,8.34,
87,735469,,,8.32,
34,735486,,,,9.49
84,735487,,,7.46,
82,735508,,,,9.15
11,735512,,,8.37,
70,735513,,,,11.39
67,735515,,,,9.89
28,735529,,,,10.73
94,735580,,,9.88,
17,735585,,,6.51,
31,735590,,,9.56,
66,735598,,,,11.26
99,735603,,,,9.56
78,735608,,,,8.52
1,735612,,,10.13,
37,735621,,,7.83,
72,735623,,,,9.64
56,735658,,,9.49,
91,735664,,,,9.91
70,735668,,,11.96,
93,735676,,,10.13,
76,735679,,,,8.59
18,735685,,,,10.86
96,735689,,,9.62,
30,735700,,,10.71,
79,735711,,,8.95,
36,735726,,,,10.65
92,735741,,,10.61,
65,735743,,,7.74,
17,735746,,,,10.22
14,735752,,,9.04,
13,735753,,,,11.1
48,735770,,,9.1,
47,735770,,,,9.18
15,735772,,,9.51,
85,735773,,,,10.39
99,735775,,,9.6,
26,735791,,,,9.22
81,735802,,,,9.54
68,735806,,,,9.93
85,735810,,,9.14,
89,751309,,,,8.51
73,751310,,,,9.83
41,751310,,,7.96,
35,751310,,,,9.77
0,751319,,,9.49,
11,751324,,,,7.53
62,751326,,,9.57,
31,751327,,,,9.81
97,751342,,,9.13,
6,751342,,,8.97,
83,751344,,,,8.7
22,751348,,,,9.72
77,751354,,,8.66,
39,751359,,,9.89,
15,751360,,,,8.95
69,751361,,,,10.94
54,751369,,,,8.78
13,751376,,,10.69,
95,751377,,,10.57,
56,751387,,,,7.72
33,751391,,,7.17,
32,751396,,,,10.11
92,751401,,,,9.84
72,751404,,,7.52,
52,751411,,,8.01,
80,751416,,,,12.23
74,751435,,,,10.85
8,751436,,,10.61,
64,751436,,,,9.95
12,751437,,,,9.67
23,751439,,,10.97,
38,751439,,,,8.26
87,751454,,,,8.84
76,751456,,,9.81,
49,751457,,,,8.26
57,751460,,,10.6,
22,751464,,,9.78,
10,751468,,,10.1,
29,751469,,,,8.85
61,751472,,,9.92,
12,751474,,,8.35,
77,751480,,,,10.2
90,751489,,,10.52,
9,751494,,,9.82,
40,751494,,,,9.13
88,751503,,,8.6,
67,751505,,,9.17,
49,751511,,,9.48,
18,751535,,,10.35,
63,751538,,,,9.92
47,751540,,,10.42,
53,751542,,,11.09,
2,751542,,,,9.41
2,751544,,,10.6,
51,751544,,,11.13,
33,751549,,,,7.87
58,751549,,,8.62,
38,751551,,,8.62,
63,751560,,,9.36,
28,751567,,,8.62,
59,751582,,,,7.98
43,751582,,,8.51,
10,751589,,,,9.53
0,751593,,,,8.05
75,751594,,,9.74,
25,751596,,,,9.62
41,751599,,,,8.73
66,751603,,,7.81,
60,751605,,,10.8,
7,751606,,,9.7,
98,751606,,,9.01,
27,751607,,,,9.64
14,751609,,,,8.22
37,751621,,,,9.73
74,751623,,,9.29,
4,751623,,,,8.37
89,751629,,,10.39,
43,751632,,,,8.43
3,751638,,,,7.94
68,751639,,,9.08,
44,751642,,,8.87,
48,751643,,,,10.38
93,751643,,,,8.06
21,751643,,,7.81,
82,751645,,,8.41,
45,751648,,,,9.08
40,751657,,,8.67,
78,751668,,,8.48,
79,751671,,,,8.27
23,751681,,,,8.39
86,751687,,,,9.84
36,751702,,,7.02,
52,751704,,,,8.66
3,751710,,,10.17,
35,751722,,,9.34,
84,751733,,,,10.51
55,751741,,,,7.65
54,751752,,,6.89,
94,751758,,,,10.93
65,751769,,,,10.5
19,768018,,,8.03,
91,768023,,,8.07,
53,768033,,,,7.57
88,768035,,,,11.36
55,768046,,,7.34,
51,768052,,,,8.61
7,768065,,,,8.2
50,768072,,,,9.02
96,768083,,,,9.71
1,768098,,,,8.93
21,768103,,,,11.93
71,768106,,,,8.95
42,768115,,,,8.98
86,768131,,,7.25,
64,768148,,,9.39,
71,768157,,,8.35,
58,768187,,,,8.96
44,768240,,,,9.47
45,768268,,,10.72,
62,768293,,,,8.11
5,768298,,,,9.36
29,768314,,,8.27,
30,768379,,,,9.47
98,768386,,,,9.53
80,768400,,,9.39,
27,768403,,,10.25,
59,768415,,,6.39,
26,768417,,,8.92,
60,768435,,,,6.8
61,768444,,,,9.58
19,768461,,,,8.78
16,785531,,,,7.74
9,810076,,,,9.84
25,810077,,,9.88,
95,810266,,,,9.56
24,810269,,,9.42,
50,810397,,,9.99,
75,810431,,,,8.85
94,827237,,,9.78,
85,827239,,,,9.96
32,827243,,,9.69,
96,827245,,,9.62,
14,827253,,,9.86,
31,827275,,,9.29,
81,827277,,,,8.75
16,827279,,,7.47,
47,827283,,,,8.19
5,827292,,,8.19,
8,827293,,,,9.81
78,827333,,,,10.28
15,827333,,,10.52,
37,827340,,,8.22,
24,827377,,,,7.66
91,827379,,,,9.44
70,827389,,,,9.67
30,827421,,,7.8,
79,827427,,,9.45,
18,827430,,,,9.43
83,827431,,,11.72,
85,827449,,,7.54,
84,827460,,,8.54,
90,827465,,,,9.17
72,827466,,,,6.18
17,827475,,,11.03,
34,827481,,,9.01,
11,827508,,,9.35,
34,827509,,,,7.26
48,827512,,,8.4,
99,827516,,,,9.62
92,827518,,,7.69,
36,827519,,,,10.26
39,827525,,,,6.98
17,827536,,,,10.09
73,827552,,,10.69,
65,827559,,,8.97,
56,827560,,,9.12,
81,827561,,,10.52,
28,827572,,,,11.07
76,827602,,,,6.82
87,827607,,,9.3,
97,827608,,,,9.21
4,827611,,,8.97,
26,827614,,,,10.32
68,827624,,,,6.79
69,827626,,,7.7,
66,827627,,,,9.18
13,827630,,,,9.36
82,827633,,,,10.54
99,827652,,,9.85,
57,827662,,,,8.48
42,827686,,,9.28,
67,827691,,,,9.94
1,827700,,,8.43,
70,827704,,,12.53,
6,827711,,,,10.41
93,827721,,,10.92,
89,845218,,,,9.06
64,845220,,,,9.82
12,845241,,,8.53,
98,845242,,,9.15,
48,845245,,,,8.82
62,845250,,,9.75,
69,845255,,,,8.91
31,845257,,,,8.12
3,845260,,,8.2,
57,845261,,,10.03,
0,845263,,,,8.16
11,845267,,,,10.51
87,845270,,,,7.66
8,845277,,,9.75,
88,845277,,,9.72,
40,845283,,,8.95,
56,845284,,,,10.19
63,845294,,,,9.78
60,845303,,,10.46,
21,845313,,,10.47,
36,845333,,,9.56,
84,845338,,,,9.13
78,845342,,,9.7,
43,845343,,,7.96,
33,845344,,,10.01,
83,845346,,,,8.42
9,845359,,,10.01,
86,845361,,,,9.21
63,845371,,,10.19,
90,845372,,,9.84,
43,845384,,,,11.1
41,845398,,,7.85,
53,845404,,,9.78,
27,845427,,,,11.07
55,845430,,,,8.51
18,845433,,,11.58,
10,845440,,,,9.24
12,845441,,,,8.48
2,845442,,,,7.11
73,845450,,,,9.44
47,845455,,,8.76,
52,845456,,,7.85,
25,845458,,,,10.63
33,845459,,,,6.54
75,845465,,,10.66,
37,845469,,,,10.35
74,845471,,,9.64,
0,845475,,,8.95,
92,845477,,,,9.07
54,845479,,,7.93,
72,845481,,,9.0,
40,845482,,,,9.49
23,845484,,,,9.52
77,845485,,,8.32,
44,845501,,,7.89,
38,845502,,,,8.7
23,845543,,,8.47,
22,845550,,,,8.38
41,845555,,,,8.07
54,845557,,,,8.26
65,845558,,,,8.08
22,845563,,,9.92,
32,845589,,,,9.44
94,845590,,,,8.69
3,845594,,,,9.69
80,845597,,,,9.93
4,845599,,,,7.14
45,845611,,,,8.33
51,845614,,,8.48,
79,845621,,,,7.06
67,845621,,,8.4,
89,845622,,,9.59,
76,845627,,,8.78,
77,845630,,,,9.78
35,845631,,,9.02,
28,845632,,,10.28,
15,845632,,,,8.49
58,845637,,,9.17,
52,845645,,,,10.96
95,845648,,,9.24,
74,845649,,,,11.44
13,845654,,,10.91,
93,845656,,,,9.33
2,845661,,,8.66,
97,845667,,,7.69,
35,845670,,,,9.21
14,845672,,,,8.47
38,845672,,,8.46,
68,845674,,,8.61,
49,845676,,,,9.48
6,845682,,,8.07,
39,845682,,,10.56,
59,845687,,,,10.97
29,845687,,,,10.09
10,845691,,,8.87,
61,845693,,,10.0,
82,845702,,,9.64,
66,845704,,,9.96,
7,845714,,,9.9,
49,845714,,,7.46,
71,864000,,,8.39,
86,864017,,,7.84,
27,864029,,,10.66,
60,864038,,,,9.97
59,864045,,,7.72,
19,864056,,,,10.4
44,864105,,,,7.75
1,864113,,,,9.81
30,864130,,,,10.27
80,864141,,,9.88,
58,864154,,,,7.35
45,864156,,,8.77,
7,864158,,,,8.72
5,864159,,,,7.53
98,864171,,,,9.06
42,864178,,,,7.84
64,864180,,,7.58,
20,864193,,,,
21,864210,,,,10.97
19,864220,,,8.49,
50,864235,,,,8.94
71,864248,,,,9.81
96,864251,,,,8.83
61,864265,,,,8.85
91,864276,,,7.71,
62,864282,,,,8.54
20,864340,,,,
51,864351,,,,8.83
29,864393,,,9.86,
55,864419,,,9.86,
88,864434,,,,9.66
53,864445,,,,9.36
26,864494,,,9.24,
16,884026,,,,8.93
50,900072,,,8.95,
24,900297,,,9.26,
25,900358,,,8.47,
95,900398,,,,10.35
75,900465,,,,8.7
9,900472,,,,10.28
70,919148,,,10.32,
31,919150,,,8.72,
1,919171,,,8.36,
85,919196,,,7.33,
36,919202,,,,10.43
67,919207,,,,9.94
83,919241,,,9.37,
11,919246,,,9.83,
28,919249,,,,9.14
42,919250,,,10.27,
57,919263,,,,8.57
92,919267,,,10.46,
99,919284,,,8.52,
5,919284,,,8.21,
78,919316,,,,7.48
56,919318,,,10.72,
16,919346,,,8.79,
24,919352,,,,8.71
72,919366,,,,10.07
99,919369,,,,9.9
17,919369,,,,9.92
34,919371,,,,8.86
8,919375,,,,10.6
94,919378,,,10.42,
84,919389,,,9.81,
87,919394,,,10.37,
66,919398,,,,9.19
97,919403,,,,8.5
76,919405,,,,9.51
79,919407,,,6.75,
14,919415,,,9.2,
17,919428,,,5.87,
65,919443,,,8.95,
32,919446,,,8.98,
47,919457,,,,9.87
69,919469,,,8.12,
30,919469,,,10.6,
18,919478,,,,8.39
85,919484,,,,9.78
34,919492,,,9.42,
96,919506,,,8.98,
70,919508,,,,9.12
90,919509,,,,8.1
6,919512,,,,8.18
93,919520,,,9.8,
81,919537,,,,5.87
15,919538,,,8.9,
81,919542,,,9.76,
73,919554,,,9.36,
39,919554,,,,7.52
68,919557,,,,8.24
37,919563,,,6.52,
91,919570,,,,10.53
13,919597,,,,10.4
48,919606,,,10.56,
82,919613,,,,9.51
26,919621,,,,8.47
4,919622,,,9.42,
76,939129,,,10.94,
57,939130,,,10.85,
3,939133,,,,11.04
48,939135,,,,10.71
2,939140,,,9.68,
14,939142,,,,10.39
40,939145,,,,9.74
93,939151,,,,8.4
22,939161,,,,9.71
31,939162,,,,8.0
27,939168,,,,10.29
23,939170,,,11.16,
39,939174,,,9.2,
80,939174,,,,10.9
33,939181,,,9.77,
23,939186,,,,8.67
12,939203,,,,8.52
45,939203,,,,8.68
54,939208,,,9.8,
64,939211,,,,9.77
55,939225,,,,9.28
4,939244,,,,9.43
38,939245,,,8.47,
60,939251,,,10.49,
49,939258,,,,9.66
44,939264,,,8.43,
43,939273,,,,10.28
54,939274,,,,8.08
15,939280,,,,9.27
28,939282,,,11.25,
49,939284,,,7.8,
65,939287,,,,10.52
58,939288,,,7.74,
97,939288,,,8.65,
33,939293,,,,10.22
74,939295,,,,10.22
63,939296,,,8.76,
11,939298,,,,8.81
21,939298,,,9.81,
87,939301,,,,10.32
77,939303,,,,9.3
98,939305,,,8.53,
59,939319,,,,10.05
43,939320,,,7.79,
90,939327,,,9.08,
62,939328,,,10.55,
51,939345,,,9.43,
9,939347,,,9.4,
7,939353,,,10.79,
35,939360,,,,10.54
8,939367,,,10.7,
89,939372,,,,11.24
12,939385,,,10.16,
25,939388,,,,11.26
10,939389,,,10.82,
52,939391,,,,10.82
38,939391,,,,8.39
22,939392,,,10.32,
52,939406,,,9.29,
53,939409,,,9.31,
75,939410,,,9.55,
41,939417,,,5.69,
63,939423,,,,9.67
78,939430,,,9.35,
77,939434,,,8.97,
67,939436,,,8.15,
29,939449,,,,8.08
13,939477,,,11.39,
79,939491,,,,8.54
56,939491,,,,9.13
0,939499,,,,9.41
74,939501,,,9.65,
47,939501,,,13.13,
92,939505,,,,10.09
95,939512,,,10.0,
35,939515,,,9.69,
32,939515,,,,10.15
18,939522,,,9.04,
72,939530,,,9.3,
68,939531,,,9.68,
82,939533,,,9.26,
86,939544,,,,8.88
69,939551,,,,9.58
89,939555,,,8.86,
37,939557,,,,9.93
88,939562,,,8.87,
2,939567,,,,8.84
73,939567,,,,9.27
66,939576,,,9.91,
10,939580,,,,8.57
61,939584,,,8.9,
41,939591,,,,9.01
36,939592,,,9.44,
0,939596,,,8.22,
40,939609,,,7.84,
84,939611,,,,6.7
3,939615,,,8.72,
83,939624,,,,8.09
6,939625,,,8.89,
94,939627,,,,9.46
44,960011,,,,10.0
42,960017,,,,8.11
26,960030,,,6.69,
46,960067,,,10.29,
50,960075,,,,8.98
1,960099,,,,7.96
7,960110,,,,9.35
59,960119,,,5.44,
71,960142,,,,7.43
58,960170,,,,9.33
55,960193,,,8.5,
98,960196,,,,9.91
21,960204,,,,10.73
71,960211,,,10.52,
61,960218,,,,9.93
19,960224,,,7.4,
88,960225,,,,7.26
5,960230,,,,8.85
19,960248,,,,10.23
30,960262,,,,8.84
91,960266,,,9.51,
86,960274,,,7.51,
60,960300,,,,8.02
64,960335,,,8.88,
53,960342,,,,10.42
29,960367,,,7.22,
27,960385,,,8.85,
80,960391,,,10.97,
51,960435,,,,8.68
46,960463,,,,9.34
62,960468,,,,9.59
45,960487,,,9.89,
96,960498,,,,7.56
16,982250,,,,8.7
24,990049,,,10.83,
9,990154,,,,8.04
75,990300,,,,8.86
50,990350,,,9.25,
25,990384,,,10.5,
95,990464,,,,12.01
67,1011071,,,,11.49
99,1011074,,,10.86,
24,1011082,,,,9.8
68,1011083,,,,9.59
91,1011087,,,,9.82
70,1011105,,,,11.03
85,1011106,,,8.47,
81,1011111,,,7.74,
16,1011113,,,9.52,
56,1011133,,,7.9,
39,1011141,,,,8.63
76,1011149,,,,8.9
47,1011155,,,,8.94
31,1011157,,,9.5,
81,1011166,,,,8.04
17,1011172,,,9.05,
6,1011175,,,,10.58
26,1011183,,,,8.37
82,1011186,,,,9.78
92,1011191,,,9.48,
84,1011194,,,10.67,
78,1011215,,,,9.31
4,1011220,,,7.86,
70,1011221,,,10.15,
79,1011230,,,9.9,
87,1011232,,,8.47,
18,1011243,,,,8.76
34,1011251,,,,9.14
83,1011259,,,9.56,
28,1011260,,,,10.4
5,1011269,,,8.86,
34,1011288,,,9.62,
1,1011289,,,9.72,
72,1011315,,,,9.04
66,1011316,,,,13.2
30,1011322,,,9.96,
14,1011327,,,9.37,
93,1011330,,,9.61,
69,1011349,,,10.1,
90,1011365,,,,9.44
32,1011372,,,7.79,
85,1011375,,,,9.91
42,1011400,,,9.32,
96,1011405,,,10.08,
37,1011413,,,9.83,
99,1011417,,,,9.86
13,1011437,,,,10.39
8,1011444,,,,8.46
17,1011464,,,,8.94
97,1011485,,,,9.29
73,1011493,,,9.21,
48,1011525,,,9.41,
15,1011532,,,10.96,
36,1011532,,,,7.85
11,1011533,,,10.38,
65,1011551,,,9.07,
57,1011560,,,,8.68
94,1011561,,,10.29,
47,1033042,,,8.92,
97,1033046,,,9.62,
66,1033053,,,9.81,
18,1033068,,,11.05,
61,1033071,,,9.85,
38,1033098,,,9.84,
12,1033100,,,8.12,
41,1033102,,,,7.97
68,1033103,,,9.05,
2,1033103,,,,9.11
82,1033104,,,9.99,
2,1033105,,,8.79,
55,1033119,,,,8.57
38,1033125,,,,9.0
23,1033129,,,8.81,
9,1033129,,,8.24,
15,1033134,,,,8.99
72,1033139,,,6.34,
28,1033140,,,10.47,
95,1033142,,,10.01,
90,1033143,,,8.8,
57,1033147,,,10.37,
62,1033162,,,10.27,
88,1033173,,,10.42,
73,1033173,,,,9.63
67,1033178,,,9.09,
75,1033181,,,8.83,
0,1033183,,,8.24,
79,1033185,,,,7.99
59,1033191,,,,9.29
93,1033192,,,,6.65
63,1033201,,,,9.2
27,1033206,,,,8.66
35,1033206,,,,11.16
63,1033210,,,8.22,
74,1033210,,,8.5,
56,1033215,,,,9.28
40,1033228,,,,8.95
52,1033235,,,,8.93
45,1033238,,,,9.96
83,1033245,,,,7.92
10,1033249,,,8.04,
33,1033256,,,,8.45
87,1033257,,,,9.6
4,1033261,,,,8.22
51,1033267,,,8.02,
80,1033268,,,,9.72
40,1033268,,,9.94,
0,1033272,,,,8.03
35,1033276,,,9.93,
21,1033287,,,7.92,
44,1033292,,,9.81,
94,1033294,,,,8.46
76,1033307,,,9.78,
77,1033315,,,,7.7
43,1033323,,,,7.01
13,1033326,,,12.57,
98,1033327,,,10.0,
92,1033328,,,,7.93
25,1033343,,,,9.6
89,1033350,,,,10.37
78,1033358,,,8.0,
89,1033361,,,7.88,
58,1033364,,,7.64,
52,1033365,,,7.37,
8,1033366,,,10.25,
14,1033369,,,,9.42
11,1033374,,,,9.38
49,1033375,,,9.39,
29,1033380,,,,8.56
6,1033380,,,11.38,
64,1033383,,,,9.96
33,1033390,,,9.76,
22,1033396,,,,8.68
3,1033400,,,9.5,
32,1033403,,,,9.39
53,1033407,,,8.53,
48,1033411,,,,9.33
86,1033424,,,,9.89
54,1033429,,,,8.34
3,1033435,,,,9.39
74,1033447,,,,9.53
22,1033447,,,8.62,
69,1033447,,,,9.51
36,1033464,,,11.21,
60,1033473,,,9.97,
12,1033475,,,,9.89
77,1033481,,,9.34,
65,1033481,,,,9.68
10,1033496,,,,7.44
37,1033499,,,,9.32
